date,project,risk_category,risk_exposure_level,risk_heat_map,active_risks_count,severity_score,probability_score,mitigation_status,time_to_closure_days,mitigation_progress_pct,control_effectiveness_pct,residual_risk_level,incident_response_hrs,escalated_count,compliance_adherence_pct,financial_impact_estimate,kri_indicator
2025-06-17 16:08:17.716116,LMS Modernization,Compliance,1.7597305742533904,Critical,0,7,0.2513900820361986,In Progress,48,79.92271062915269,69.50367190179759,0.5279191722760171,16,2,92.75522085830075,138846,Cost Overrun
2025-06-17 16:08:17.716116,Student Portal Upgrade,Operational,0.5884949841570831,Medium,1,1,0.5884949841570831,In Progress,27,36.265936628562166,92.75135400150373,0.17654849524712493,3,2,92.48471507790643,52059,Resource Gap
2025-06-17 16:08:17.716116,Cybersecurity Enhancement,Operational,2.3640140574120516,High,0,5,0.4728028114824103,Open,30,7.382864219388241,85.8424110947899,0.7092042172236155,19,1,85.00831276877881,62557,Quality Issue
2025-06-17 16:08:17.716116,Cloud Migration,Operational,1.7196763292018076,Critical,5,6,0.2866127215336346,Open,28,15.422273911963991,72.48698664802961,0.5159028987605423,9,1,89.42734058232757,29737,Quality Issue
2025-06-17 16:08:17.716116,Network Infrastructure,Operational,0.5291443174315937,Low,5,1,0.5291443174315937,Open,21,89.06785956054708,85.07158595398434,0.1587432952294781,9,0,94.72328403960888,17803,Cost Overrun
2025-06-17 16:08:17.716116,LMS Modernization,Operational,2.332215040788095,High,3,3,0.7774050135960316,Open,46,96.318538952989,72.21465378049551,0.6996645122364284,16,0,99.75386187976497,132976,Resource Gap
2025-06-17 16:08:17.716116,Student Portal Upgrade,Financial,2.689953732597885,Critical,1,5,0.537990746519577,In Progress,48,33.518312921876856,71.75857368684296,0.8069861197793655,1,2,87.43421236471036,116466,Schedule Delay
2025-06-17 16:08:17.716116,Cybersecurity Enhancement,Financial,0.3311863233934397,Critical,2,1,0.3311863233934397,Open,33,38.09457626738071,74.26370330537758,0.0993558970180319,7,0,96.19225755740182,18936,Resource Gap
2025-06-17 16:08:17.716116,Cloud Migration,Financial,0.8448764022774449,Medium,3,3,0.28162546742581496,Resolved,38,16.862821088509538,94.1680939845341,0.25346292068323345,2,0,99.05893067166761,113064,Quality Issue
2025-06-17 16:08:17.716116,Network Infrastructure,Financial,4.256024579564226,Medium,5,9,0.4728916199515807,Open,3,1.634666523619266,75.11485030083129,1.2768073738692678,12,2,95.58860003989987,96810,Quality Issue
2025-06-17 16:08:17.716116,LMS Modernization,Financial,0.4108123097869193,Medium,4,4,0.10270307744672982,Resolved,39,16.70736563519982,94.0961078030544,0.12324369293607579,19,1,91.76000680910097,114865,Schedule Delay
2025-06-17 16:08:17.716116,Student Portal Upgrade,Strategic,3.6921863128353225,Critical,7,6,0.6153643854725538,In Progress,6,53.19726586169528,67.49296290759312,1.1076558938505967,23,1,92.69394531686925,84766,Resource Gap
2025-06-17 16:08:17.716116,Cybersecurity Enhancement,Strategic,0.8364332573877657,Medium,0,4,0.20910831434694144,Resolved,14,26.469837771100657,85.40147826667408,0.2509299772163297,5,1,96.73519612122087,147876,Quality Issue
2025-06-17 16:08:17.716116,Cloud Migration,Strategic,1.4649699172897195,Medium,6,2,0.7324849586448597,Open,15,64.4150709033972,73.91328151875256,0.4394909751869158,19,0,98.88987300879784,80427,Resource Gap
2025-06-17 16:08:17.716116,Network Infrastructure,Strategic,5.992518281339055,Critical,0,9,0.6658353645932283,Resolved,16,58.4467418058375,91.58828886557025,1.7977554844017163,17,2,95.7516468225134,21868,Cost Overrun
2025-06-17 16:08:17.716116,LMS Modernization,Strategic,0.517800419485412,Low,4,1,0.517800419485412,In Progress,18,92.02711976015387,74.96228551980121,0.1553401258456236,10,0,92.94224323569091,8477,Quality Issue
2025-06-18 16:08:17.716116,Student Portal Upgrade,Security,1.3546575967682712,Medium,2,7,0.19352251382403873,In Progress,10,65.28180236539404,68.12521080501374,0.40639727903048134,7,2,89.26983090240388,23458,Schedule Delay
2025-06-18 16:08:17.716116,Cybersecurity Enhancement,Security,1.3954066270453085,Medium,4,7,0.1993438038636155,Resolved,30,2.0748873740378926,63.62061408425272,0.4186219881135925,3,2,85.65280278033644,131328,Schedule Delay
2025-06-18 16:08:17.716116,Cloud Migration,Security,0.7597969451202464,Medium,2,2,0.3798984725601232,Open,30,70.93907452511287,92.72654687367557,0.22793908353607392,2,2,94.17151355109212,108127,Resource Gap
2025-06-18 16:08:17.716116,Network Infrastructure,Security,3.3185916730272242,Medium,0,4,0.8296479182568061,Open,3,88.0297717418541,62.344081814325094,0.9955775019081672,21,0,90.87729059834396,55426,Resource Gap
2025-06-18 16:08:17.716116,LMS Modernization,Security,1.9815787893308499,Low,5,3,0.6605262631102833,In Progress,14,58.04292523434123,84.27115526721086,0.5944736367992549,13,2,90.11145234023331,66788,Quality Issue
2025-06-18 16:08:17.716116,Student Portal Upgrade,Compliance,1.5485215711936982,Critical,7,4,0.38713039279842454,In Progress,40,98.86565549140126,77.5304483683758,0.4645564713581094,6,2,92.15600124350908,95568,Resource Gap
2025-06-18 16:08:17.716116,Cybersecurity Enhancement,Compliance,2.542481303906363,Low,3,9,0.28249792265626256,Open,40,36.88846223740057,70.28307100854276,0.762744391171909,15,0,94.57787569287497,25150,Quality Issue
2025-06-18 16:08:17.716116,Cloud Migration,Compliance,1.17755783487341,Critical,6,2,0.588778917436705,Open,10,7.621368478019885,82.84532038444857,0.35326735046202296,10,1,87.7627069222694,128355,Quality Issue
2025-06-18 16:08:17.716116,Network Infrastructure,Compliance,4.419350942696934,Critical,0,9,0.49103899363299275,In Progress,2,0.7174438350453838,66.34595785196318,1.3258052828090803,18,2,98.78915816774098,14096,Quality Issue
2025-06-18 16:08:17.716116,LMS Modernization,Compliance,6.3117417136843255,Medium,6,9,0.7013046348538139,Open,8,19.37687948912258,70.62393177990546,1.8935225141052976,13,0,91.3908448654686,131800,Quality Issue
2025-06-18 16:08:17.716116,Student Portal Upgrade,Operational,1.4261230962235607,High,5,9,0.15845812180261787,In Progress,10,36.473902943978864,82.66989672038578,0.4278369288670682,12,0,93.37707882509032,121853,Resource Gap
2025-06-18 16:08:17.716116,Cybersecurity Enhancement,Operational,5.780004232233739,Low,6,8,0.7225005290292174,Open,12,46.517369665663836,63.027824412891164,1.7340012696701217,8,1,90.6148834691928,71851,Cost Overrun
2025-06-18 16:08:17.716116,Cloud Migration,Operational,1.7862640739260855,Low,3,2,0.8931320369630428,Resolved,18,90.43103719872735,87.65193570081428,0.5358792221778257,21,1,95.64740612379813,139418,Resource Gap
2025-06-18 16:08:17.716116,Network Infrastructure,Operational,4.700142935066685,High,3,6,0.7833571558444475,Open,20,9.324491922135836,69.22290077271167,1.4100428805200054,22,0,94.8091550826989,125773,Resource Gap
2025-06-18 16:08:17.716116,LMS Modernization,Operational,1.9790390401764713,Critical,4,6,0.32983984002941186,In Progress,46,48.89361168763111,83.30190253342144,0.5937117120529414,1,0,99.16727162640174,24477,Resource Gap
2025-06-18 16:08:17.716116,Student Portal Upgrade,Financial,0.5878753520097183,Medium,5,2,0.29393767600485915,Resolved,13,76.66724853361539,92.85785684135001,0.17636260560291547,10,0,96.61235188745749,46514,Cost Overrun
2025-06-18 16:08:17.716116,Cybersecurity Enhancement,Financial,0.8174010916904518,High,6,1,0.8174010916904518,Open,5,30.516950204533067,77.31718952157817,0.24522032750713554,7,1,98.9325144813069,113763,Schedule Delay
2025-06-18 16:08:17.716116,Cloud Migration,Financial,0.9888955669838787,High,2,4,0.24722389174596968,In Progress,38,87.3907238785167,79.96934992324903,0.2966686700951636,5,2,87.93808277618706,148703,Cost Overrun
2025-06-18 16:08:17.716116,Network Infrastructure,Financial,3.8865693407141038,Critical,5,8,0.48582116758926297,Resolved,18,94.22611736585611,73.9389743204954,1.165970802214231,5,1,93.26368959921828,113853,Quality Issue
2025-06-18 16:08:17.716116,LMS Modernization,Financial,2.012221985051347,Medium,7,4,0.5030554962628367,Open,10,3.184174454809785,82.98779016205111,0.603666595515404,3,1,95.62538404057992,5530,Resource Gap
2025-06-18 16:08:17.716116,Student Portal Upgrade,Strategic,6.969401294749655,Critical,2,9,0.7743779216388506,In Progress,30,80.39591160909458,63.9354144096045,2.0908203884248966,16,0,85.66366403526712,5881,Resource Gap
2025-06-18 16:08:17.716116,Cybersecurity Enhancement,Strategic,5.81706834461791,High,4,8,0.7271335430772388,Open,39,98.73445001511152,85.1115763243244,1.745120503385373,18,1,90.29152698785434,122296,Resource Gap
2025-06-18 16:08:17.716116,Cloud Migration,Strategic,1.3924400336022282,High,1,3,0.4641466778674094,In Progress,28,84.25883794336674,88.19260889409522,0.41773201008066846,21,2,91.94844456113543,114715,Cost Overrun
2025-06-18 16:08:17.716116,Network Infrastructure,Strategic,2.421065899700608,Critical,4,3,0.8070219665668693,Open,37,48.692314831911034,66.80291756431478,0.7263197699101823,4,1,87.4834527262803,32648,Quality Issue
2025-06-18 16:08:17.716116,LMS Modernization,Strategic,3.2788512954858016,Critical,3,7,0.46840732792654305,Open,18,41.574905253216585,78.92159095311098,0.9836553886457404,19,2,94.03767006329733,19546,Cost Overrun
2025-06-19 16:08:17.716116,Student Portal Upgrade,Security,1.0874127586833713,Low,0,9,0.12082363985370792,Resolved,47,19.923676348554554,67.05053876203887,0.3262238276050114,9,0,99.55575734188731,124645,Resource Gap
2025-06-19 16:08:17.716116,Cybersecurity Enhancement,Security,0.18769998906400184,Critical,7,1,0.18769998906400184,In Progress,25,69.48870858072802,88.61580914330412,0.05630999671920055,16,1,94.33437063756463,55374,Quality Issue
2025-06-19 16:08:17.716116,Cloud Migration,Security,1.2405454102461921,Low,5,3,0.41351513674873075,In Progress,17,52.6986218326428,73.10574571384522,0.37216362307385764,7,2,89.53278264999125,13301,Schedule Delay
2025-06-19 16:08:17.716116,Network Infrastructure,Security,0.513491774202222,Critical,2,5,0.10269835484044441,Resolved,31,16.245052784466484,94.50313729532559,0.15404753226066661,7,0,98.95040256832243,49791,Cost Overrun
2025-06-19 16:08:17.716116,LMS Modernization,Security,6.583839490392369,Low,0,8,0.8229799362990461,Resolved,34,53.04630000408154,62.91177868980275,1.9751518471177105,11,2,94.07546451527813,60569,Quality Issue
2025-06-19 16:08:17.716116,Student Portal Upgrade,Compliance,3.5850391749836783,Low,4,6,0.5975065291639464,Resolved,34,7.283272898998872,92.85487857459594,1.0755117524951034,16,1,99.07624413436093,117000,Schedule Delay
2025-06-19 16:08:17.716116,Cybersecurity Enhancement,Compliance,0.5620730386208321,High,2,3,0.18735767954027738,Open,9,3.478498085873405,87.75887362598773,0.16862191158624965,4,0,94.79846903210267,55697,Schedule Delay
2025-06-19 16:08:17.716116,Cloud Migration,Compliance,2.1420160689488736,Low,5,3,0.7140053563162913,Resolved,43,5.097403579166137,76.77638472200304,0.6426048206846621,17,2,90.89869697188057,45167,Resource Gap
2025-06-19 16:08:17.716116,Network Infrastructure,Compliance,0.7746777406060097,High,2,2,0.38733887030300485,In Progress,15,57.09776524981992,61.364699164674825,0.2324033221818029,2,0,90.2302193347745,68305,Schedule Delay
2025-06-19 16:08:17.716116,LMS Modernization,Compliance,2.655721370381261,High,5,4,0.6639303425953152,Resolved,29,14.623225212820856,89.28887130410494,0.7967164111143783,3,1,88.32202874547805,105784,Cost Overrun
2025-06-19 16:08:17.716116,Student Portal Upgrade,Operational,2.3775137499113836,Critical,2,4,0.5943784374778459,Resolved,46,15.314808366375743,94.50207828191432,0.7132541249734151,4,2,86.75562224032666,33239,Quality Issue
2025-06-19 16:08:17.716116,Cybersecurity Enhancement,Operational,2.2738426313136735,Medium,7,6,0.3789737718856122,Open,48,69.88373557942195,91.37364608301091,0.6821527893941021,14,2,94.85356158939635,97799,Resource Gap
2025-06-19 16:08:17.716116,Cloud Migration,Operational,2.3813745178499133,High,1,6,0.3968957529749856,Open,30,97.96917464358285,82.66808549741032,0.7144123553549739,4,2,85.49794729158205,68004,Schedule Delay
2025-06-19 16:08:17.716116,Network Infrastructure,Operational,0.6045379249196641,Low,2,2,0.30226896245983204,Resolved,32,43.64873493077071,68.76911206258949,0.18136137747589923,16,1,88.84160637400939,138206,Resource Gap
2025-06-19 16:08:17.716116,LMS Modernization,Operational,0.9336780343670401,Critical,1,2,0.46683901718352006,Resolved,32,22.07003996555672,81.51248241074732,0.28010341031011204,2,2,95.44229713810086,40120,Cost Overrun
2025-06-19 16:08:17.716116,Student Portal Upgrade,Financial,1.9807199625768512,Medium,0,4,0.4951799906442128,In Progress,6,45.16366846832235,75.22356872229258,0.5942159887730554,23,2,87.61582399374426,92957,Quality Issue
2025-06-19 16:08:17.716116,Cybersecurity Enhancement,Financial,1.526147209758522,Medium,4,8,0.19076840121981525,Resolved,16,71.53532125002056,73.0483496221122,0.4578441629275566,22,2,95.69438223339289,138074,Resource Gap
2025-06-19 16:08:17.716116,Cloud Migration,Financial,7.149556320019996,Medium,3,9,0.7943951466688884,In Progress,23,8.366341005118317,69.56593255288018,2.1448668960059987,22,0,88.87065841055073,103156,Resource Gap
2025-06-19 16:08:17.716116,Network Infrastructure,Financial,1.3570566772973163,Low,4,4,0.33926416932432907,Resolved,37,89.1875166934221,82.13129260804874,0.40711700318919486,17,0,92.24856647939522,52918,Quality Issue
2025-06-19 16:08:17.716116,LMS Modernization,Financial,1.6835036555021614,Low,4,3,0.5611678851673871,Resolved,44,36.564216270421134,61.59172829571129,0.5050510966506484,3,1,85.48902658077171,40776,Cost Overrun
2025-06-19 16:08:17.716116,Student Portal Upgrade,Strategic,0.629701879083399,High,0,1,0.629701879083399,Resolved,4,13.87599653855135,64.03407301591129,0.18891056372501971,9,0,85.35993918700109,83930,Cost Overrun
2025-06-19 16:08:17.716116,Cybersecurity Enhancement,Strategic,2.6648273248495458,Medium,7,3,0.8882757749498486,Open,20,18.23133235936395,94.08440927413251,0.7994481974548637,18,2,85.66464523312945,79975,Schedule Delay
2025-06-19 16:08:17.716116,Cloud Migration,Strategic,0.76842053383824,Critical,5,6,0.12807008897304,Resolved,26,32.46001072796505,74.66704395320833,0.230526160151472,20,1,90.30097530111482,38580,Cost Overrun
2025-06-19 16:08:17.716116,Network Infrastructure,Strategic,0.5065137576430623,Low,6,4,0.12662843941076557,Open,29,34.859115037658306,77.27309453536702,0.15195412729291868,2,2,86.99506031481486,20904,Cost Overrun
2025-06-19 16:08:17.716116,LMS Modernization,Strategic,0.6494065392632514,Medium,7,5,0.12988130785265029,In Progress,47,58.79742483703485,69.69046809378048,0.19482196177897543,2,1,86.86661216141417,105539,Resource Gap
2025-06-20 16:08:17.716116,Student Portal Upgrade,Security,1.893045526298664,Medium,1,9,0.21033839181096267,In Progress,36,62.579783962123095,77.15451014678088,0.5679136578895992,17,1,88.70532805521829,12131,Cost Overrun
2025-06-20 16:08:17.716116,Cybersecurity Enhancement,Security,1.6928237970086728,Critical,4,2,0.8464118985043364,Open,31,83.63098750156716,74.28675786360964,0.5078471391026018,13,2,93.63625125280466,88299,Cost Overrun
2025-06-20 16:08:17.716116,Cloud Migration,Security,4.871987916389434,Low,2,6,0.8119979860649057,In Progress,45,1.4628539205070012,90.7762580742771,1.4615963749168304,10,2,89.94080982979895,136290,Cost Overrun
2025-06-20 16:08:17.716116,Network Infrastructure,Security,3.2427637849640454,High,0,4,0.8106909462410113,Open,29,3.1399629812741137,72.98231987881728,0.9728291354892136,20,0,88.78327589902558,65399,Quality Issue
2025-06-20 16:08:17.716116,LMS Modernization,Security,2.8573535118021915,Medium,5,5,0.5714707023604383,In Progress,38,13.627730486931677,60.857385611306654,0.8572060535406575,22,0,96.57983605382036,15086,Cost Overrun
2025-06-20 16:08:17.716116,Student Portal Upgrade,Compliance,1.6248917376860694,Critical,0,5,0.3249783475372139,Resolved,18,8.417043656020384,67.40847894515761,0.48746752130582083,4,1,99.70578022966654,80224,Schedule Delay
2025-06-20 16:08:17.716116,Cybersecurity Enhancement,Compliance,1.1181241177341714,Medium,4,2,0.5590620588670857,Open,44,36.14884299652476,79.07056495000073,0.33543723532025144,2,2,93.99916437106705,116713,Resource Gap
2025-06-20 16:08:17.716116,Cloud Migration,Compliance,1.6388188584713106,Medium,4,4,0.40970471461782765,Resolved,42,85.56245661758771,76.34862923099945,0.49164565754139317,20,1,87.66429729182803,7853,Cost Overrun
2025-06-20 16:08:17.716116,Network Infrastructure,Compliance,1.4609822300799538,Low,0,5,0.29219644601599076,Open,13,56.71635592832646,70.69359082207095,0.4382946690239861,7,1,95.73616058500701,138007,Quality Issue
2025-06-20 16:08:17.716116,LMS Modernization,Compliance,3.7330599642381093,Medium,5,9,0.414784440470901,In Progress,42,10.668239748173514,82.09078237446748,1.1199179892714328,1,2,98.35468736422213,105166,Quality Issue
2025-06-20 16:08:17.716116,Student Portal Upgrade,Operational,0.4140851488121161,High,3,4,0.10352128720302903,Resolved,2,2.929370500537065,94.10863937818311,0.12422554464363483,21,2,92.08997094047267,61042,Schedule Delay
2025-06-20 16:08:17.716116,Cybersecurity Enhancement,Operational,3.142300273052693,High,5,4,0.7855750682631732,Open,46,41.23175780831249,68.24910323736104,0.9426900819158078,9,0,94.33126758709932,79828,Quality Issue
2025-06-20 16:08:17.716116,Cloud Migration,Operational,2.949789802051941,Critical,7,6,0.4916316336753235,In Progress,40,44.11488250468019,88.31564897933441,0.8849369406155823,18,1,95.54048549225848,107181,Quality Issue
2025-06-20 16:08:17.716116,Network Infrastructure,Operational,0.9137575842565187,Critical,5,3,0.30458586141883953,In Progress,47,6.752818722587728,75.00665276962263,0.2741272752769556,4,0,97.3366318697339,20203,Quality Issue
2025-06-20 16:08:17.716116,LMS Modernization,Operational,1.1351518906313809,Critical,6,2,0.5675759453156904,In Progress,41,56.201465454302415,65.5181208268669,0.34054556718941426,5,0,85.55848907373907,123414,Quality Issue
2025-06-20 16:08:17.716116,Student Portal Upgrade,Financial,0.6640958772093563,Critical,6,3,0.22136529240311875,In Progress,14,79.70839554491036,71.96424105663509,0.19922876316280688,18,0,85.76769603502314,139144,Quality Issue
